latitude,longitude,sst,sss,d18osw
-11.086001,147.312504,23.999954,34.044772,1.004381
-11.086001,148.437504,24.011179,34.108420,1.025031
-11.086001,149.562504,24.000286,34.180945,1.048796
-10.818869,91.062503,24.490556,34.060745,0.843970
-10.818869,92.187503,24.504606,34.047968,0.839221
-10.818869,93.312503,24.530589,34.034813,0.834432
-10.818869,94.437503,24.573764,34.022366,0.830103
-10.818869,95.562503,24.615625,34.009750,0.826136
-10.818869,96.687503,24.657889,33.998780,0.822561
-10.818869,97.812503,24.699374,33.985799,0.819016
-10.818869,98.937503,24.738731,33.972207,0.815731
-10.818869,100.062503,24.779639,33.956360,0.811995
-10.818869,101.187503,24.815622,33.937988,0.807925
-10.818869,102.312503,24.850479,33.917985,0.803657
-10.818869,103.437503,24.891220,33.896789,0.799466
-10.818869,104.562503,24.931592,33.873592,0.795020
-10.818869,105.687503,24.974999,33.848267,0.790016
-10.818869,106.812503,25.017713,33.820983,0.784352
-10.818869,107.937503,25.071159,33.793505,0.778557
-10.818869,109.062503,25.131138,33.765530,0.773056
-10.818869,110.187503,25.196461,33.742635,0.769347
-10.818869,111.312503,25.258920,33.717094,0.765061
-10.818869,112.437503,25.318589,33.685203,0.759236
-10.818869,113.562503,25.376670,33.646138,0.751743
-10.818869,114.687503,25.445171,33.597416,0.741859
-10.818869,115.812503,25.533259,33.528099,0.726364
-10.818869,116.937503,25.651715,33.415134,0.698239
-10.818869,118.062503,25.714649,33.285112,0.665691
-10.818869,119.187503,25.831375,33.158326,0.633637
-10.818869,120.312503,25.926163,33.043466,0.605014
-10.818869,121.437503,25.967493,32.944390,0.580728
-10.818869,122.562503,25.933339,32.808164,0.545062
-10.818869,123.687503,26.032929,32.640097,0.501150
-10.818869,124.812503,26.123312,32.603365,0.491945
-10.818869,125.937504,26.157339,32.610086,0.493819
-10.818869,143.937504,24.161120,33.964894,0.972186
-10.818869,145.062504,23.960144,34.041034,0.998027
-10.818869,146.187504,24.018834,33.971734,0.979800
-10.818869,147.312504,24.095311,34.001921,0.991090
-10.818869,148.437504,24.072885,34.101147,1.021964
-10.818869,149.562504,24.038554,34.184163,1.049140
-10.551737,91.062503,24.558077,34.061183,0.845100
-10.551737,92.187503,24.570022,34.048221,0.840102
-10.551737,93.312503,24.591703,34.035117,0.835389
-10.551737,94.437503,24.628129,34.023365,0.830992
-10.551737,95.562503,24.662266,34.011832,0.827340
-10.551737,96.687503,24.696255,34.002189,0.824025
-10.551737,97.812503,24.732723,33.990756,0.820853
-10.551737,98.937503,24.766217,33.978801,0.817985
-10.551737,100.062503,24.800903,33.964433,0.814865
-10.551737,101.187503,24.830543,33.946792,0.811054
-10.551737,102.312503,24.858212,33.926779,0.806833
-10.551737,103.437503,24.892598,33.905453,0.802738
-10.551737,104.562503,24.928373,33.881623,0.798171
-10.551737,105.687503,24.970421,33.854220,0.792763
-10.551737,106.812503,25.017043,33.822906,0.786230
-10.551737,107.937503,25.075264,33.789399,0.779093
-10.551737,109.062503,25.137384,33.758272,0.772721
-10.551737,110.187503,25.202803,33.731628,0.767967
-10.551737,111.312503,25.261322,33.706184,0.763798
-10.551737,112.437503,25.318094,33.673672,0.757882
-10.551737,113.562503,25.375128,33.634811,0.750422
-10.551737,114.687503,25.446225,33.587573,0.740889
-10.551737,115.812503,25.545443,33.522685,0.726463
-10.551737,116.937503,25.691847,33.412224,0.698565
-10.551737,118.062503,25.715114,33.288706,0.667650
-10.551737,119.187503,25.826741,33.172108,0.638152
-10.551737,120.312503,25.926030,33.061895,0.610831
-10.551737,121.437503,25.978087,32.995354,0.595705
-10.551737,122.562503,25.937409,32.872354,0.562945
-10.551737,123.687503,26.030013,32.663232,0.507191
-10.551737,124.812503,26.141216,32.608904,0.492707
-10.551737,125.937504,26.149999,32.646285,0.502014
-10.551737,127.062504,26.175191,32.687602,0.511850
-10.551737,143.937504,24.236506,33.905881,0.954109
-10.551737,145.062504,24.069031,33.959267,0.973049
-10.551737,146.187504,24.132089,33.885969,0.953622
-10.551737,147.312504,24.181253,33.972897,0.981487
-10.551737,148.437504,24.124192,34.101987,1.021554
-10.551737,149.562504,24.070426,34.186627,1.048706
-10.284605,91.062503,24.624122,34.063741,0.846775
-10.284605,92.187503,24.633092,34.050869,0.841822
-10.284605,93.312503,24.649699,34.037979,0.836963
-10.284605,94.437503,24.678156,34.026998,0.832787
-10.284605,95.562503,24.703957,34.016558,0.829065
-10.284605,96.687503,24.728510,34.008300,0.826245
-10.284605,97.812503,24.757990,33.998620,0.823486
-10.284605,98.937503,24.784937,33.988742,0.821240
-10.284605,100.062503,24.812414,33.976608,0.818776
-10.284605,101.187503,24.834315,33.960792,0.815581
-10.284605,102.312503,24.853390,33.941719,0.811587
-10.284605,103.437503,24.880054,33.920946,0.807598
-10.284605,104.562503,24.909219,33.897071,0.803017
-10.284605,105.687503,24.949250,33.868171,0.797428
-10.284605,106.812503,24.998150,33.833354,0.790127
-10.284605,107.937503,25.062013,33.794871,0.782011
-10.284605,109.062503,25.128873,33.759421,0.774611
-10.284605,110.187503,25.196733,33.728568,0.768724
-10.284605,111.312503,25.254169,33.701080,0.763999
-10.284605,112.437503,25.307269,33.666945,0.757679
-10.284605,113.562503,25.364041,33.627589,0.750159
-10.284605,114.687503,25.437353,33.581310,0.740898
-10.284605,115.812503,25.552052,33.521328,0.727701
-10.284605,116.937503,25.749040,33.415840,0.700693
-10.284605,118.062503,25.721970,33.300695,0.671785
-10.284605,119.187503,25.817448,33.199592,0.646291
-10.284605,120.312503,25.911589,33.080705,0.616840
-10.284605,121.437503,26.011731,33.047223,0.610623
-10.284605,122.562503,25.994316,32.945866,0.583681
-10.284605,123.687503,25.993736,32.700674,0.517107
-10.284605,124.812503,26.161822,32.608826,0.492430
-10.284605,125.937504,26.160535,32.665096,0.505926
-10.284605,127.062504,26.160134,32.705999,0.515626
-10.284605,143.937504,24.313662,33.843933,0.934754
-10.284605,145.062504,24.181531,33.872340,0.946759
-10.284605,146.187504,24.234994,33.820339,0.933090
-10.284605,147.312504,24.256222,33.957411,0.976276
-10.284605,148.437504,24.162306,34.103813,1.020824
-10.017473,91.062503,24.689401,34.068000,0.849260
-10.017473,92.187503,24.694734,34.055472,0.844146
-10.017473,93.312503,24.705678,34.043005,0.839415
-10.017473,94.437503,24.725279,34.032893,0.835196
-10.017473,95.562503,24.742305,34.023580,0.831812
-10.017473,96.687503,24.756621,34.016678,0.829156
-10.017473,97.812503,24.777616,34.008810,0.826992
-10.017473,98.937503,24.797281,34.001232,0.825271
-10.017473,100.062503,24.816740,33.991925,0.823673
-10.017473,101.187503,24.829758,33.978996,0.821271
-10.017473,102.312503,24.839295,33.961974,0.817871
-10.017473,103.437503,24.856759,33.942549,0.814072
-10.017473,104.562503,24.877491,33.919096,0.809661
-10.017473,105.687503,24.913279,33.889150,0.803784
-10.017473,106.812503,24.961304,33.851023,0.795698
-10.017473,107.937503,25.030466,33.807859,0.786559
-10.017473,109.062503,25.103869,33.767368,0.778051
-10.017473,110.187503,25.177631,33.730941,0.770896
-10.017473,111.312503,25.237805,33.699462,0.765163
-10.017473,112.437503,25.287243,33.662387,0.757935
-10.017473,113.562503,25.341265,33.621532,0.750099
-10.017473,114.687503,25.410850,33.575569,0.740890
-10.017473,115.812503,25.535691,33.520558,0.729000
-10.017473,116.937503,25.796081,33.423090,0.704042
-10.017473,118.062503,25.732680,33.313373,0.675952
-10.017473,119.187503,25.804191,33.232166,0.655577
-10.017473,121.437503,26.042673,33.091077,0.623165
-10.017473,122.562503,26.047216,33.025336,0.605350
-10.017473,124.812503,26.184155,32.603043,0.490911
-10.017473,125.937504,26.163843,32.677492,0.508843
-10.017473,127.062504,26.134163,32.745234,0.524707
-10.017473,128.187504,26.049865,32.798786,0.537757
-10.017473,143.937504,24.384456,33.783791,0.916218
-10.017473,145.062504,24.287135,33.788357,0.920809
-10.017473,146.187504,24.321547,33.767825,0.916639
-10.017473,147.312504,24.321938,33.942691,0.970790
-9.750341,91.062503,24.754266,34.073434,0.852032
-9.750341,92.187503,24.755692,34.061537,0.847164
-9.750341,93.312503,24.760592,34.049712,0.842384
-9.750341,94.437503,24.770932,34.040605,0.838545
-9.750341,95.562503,24.779000,34.032479,0.835315
-9.750341,96.687503,24.782854,34.026882,0.833013
-9.750341,97.812503,24.794543,34.020819,0.831158
-9.750341,98.937503,24.806307,34.015571,0.830180
-9.750341,100.062503,24.817013,34.009432,0.829295
-9.750341,101.187503,24.820673,34.000233,0.827964
-9.750341,102.312503,24.820565,33.986325,0.825429
-9.750341,103.437503,24.827727,33.969072,0.822239
-9.750341,104.562503,24.838789,33.946438,0.817844
-9.750341,105.687503,24.866399,33.915759,0.811703
-9.750341,106.812503,24.910630,33.874023,0.802771
-9.750341,107.937503,24.984107,33.826135,0.792535
-9.750341,109.062503,25.066233,33.779835,0.782623
-9.750341,110.187503,25.150099,33.736218,0.773854
-9.750341,111.312503,25.216821,33.699020,0.766606
-9.750341,112.437503,25.261137,33.658334,0.758487
-9.750341,113.562503,25.307720,33.615312,0.749981
-9.750341,114.687503,25.366745,33.568929,0.740467
-9.750341,115.812503,25.483263,33.519403,0.730097
-9.750341,116.937503,25.789097,33.434457,0.708701
-9.750341,118.062503,25.740165,33.321228,0.678934
-9.750341,119.187503,25.801126,33.248112,0.660513
-9.750341,121.437503,26.075188,33.125053,0.632585
-9.750341,122.562503,26.088627,33.085137,0.621637
-9.750341,124.812503,26.196703,32.598529,0.490097
-9.750341,125.937504,26.171506,32.680135,0.509239
-9.750341,127.062504,26.126258,32.780673,0.533654
-9.750341,128.187504,26.020162,32.841632,0.547830
-9.750341,129.312504,25.858196,32.747982,0.522241
-9.750341,130.437504,25.704044,32.657553,0.499472
-9.750341,143.937504,24.438780,33.737027,0.901026
-9.750341,145.062504,24.371587,33.717861,0.899107
-9.750341,146.187504,24.386478,33.721369,0.901468
-9.750341,147.312504,24.371141,33.935641,0.968196
-9.483209,91.062503,24.817607,34.079408,0.855389
-9.483209,92.187503,24.814783,34.068348,0.850635
-9.483209,93.312503,24.813605,34.057408,0.845987
-9.483209,94.437503,24.814867,34.049428,0.842341
-9.483209,95.562503,24.814374,34.042649,0.839597
-9.483209,96.687503,24.807794,34.038264,0.837586
-9.483209,97.812503,24.810118,34.034061,0.836169
-9.483209,98.937503,24.813084,34.031074,0.835488
-9.483209,100.062503,24.815072,34.028201,0.835599
-9.483209,101.187503,24.810203,34.023203,0.835382
-9.483209,102.312503,24.801300,34.013247,0.833960
-9.483209,103.437503,24.797758,33.998882,0.831625
-9.483209,104.562503,24.797728,33.977341,0.827426
-9.483209,105.687503,24.813844,33.946072,0.820985
-9.483209,106.812503,24.851792,33.899895,0.810833
-9.483209,107.937503,24.928719,33.846865,0.799340
-9.483209,109.062503,25.018643,33.795036,0.788069
-9.483209,110.187503,25.114455,33.742764,0.777022
-9.483209,111.312503,25.192447,33.698146,0.767834
-9.483209,112.437503,25.231072,33.654139,0.759000
-9.483209,113.562503,25.267808,33.609897,0.750041
-9.483209,114.687503,25.313386,33.561176,0.739819
-9.483209,115.812503,25.402769,33.516231,0.730805
-9.483209,116.937503,25.707721,33.453123,0.715228
-9.483209,118.062503,25.740381,33.324260,0.680917
-9.483209,120.312503,26.069564,33.231110,0.662925
-9.483209,121.437503,26.098067,33.151173,0.640213
-9.483209,122.562503,26.127474,33.128995,0.633322
-9.483209,125.937504,26.169909,32.681537,0.509926
-9.483209,127.062504,26.120093,32.812606,0.542110
-9.483209,128.187504,26.006681,32.906170,0.564520
-9.483209,129.312504,25.871540,32.767905,0.526680
-9.483209,130.437504,25.711322,32.644916,0.496014
-9.483209,131.562504,25.511015,32.536444,0.469332
-9.483209,143.937504,24.456400,33.707986,0.891706
-9.483209,145.062504,24.418053,33.661214,0.880823
-9.483209,146.187504,24.415390,33.673722,0.886498
-9.216077,91.062503,24.879935,34.086917,0.859499
-9.216077,92.187503,24.872967,34.076896,0.854921
-9.216077,93.312503,24.865776,34.067093,0.850640
-9.216077,94.437503,24.859779,34.060452,0.847286
-9.216077,95.562503,24.851553,34.055263,0.844738
-9.216077,96.687503,24.835747,34.052190,0.843165
-9.216077,97.812503,24.829526,34.049960,0.842105
-9.216077,98.937503,24.822645,34.049346,0.842085
-9.216077,100.062503,24.817027,34.049780,0.843031
-9.216077,101.187503,24.805936,34.049131,0.844062
-9.216077,102.312503,24.789880,34.043595,0.843932
-9.216077,103.437503,24.775283,34.032427,0.842296
-9.216077,104.562503,24.762969,34.011711,0.838227
-9.216077,105.687503,24.766138,33.979119,0.831503
-9.216077,106.812503,24.796229,33.927665,0.819582
-9.216077,107.937503,24.873804,33.870902,0.806960
-9.216077,109.062503,24.965556,33.813347,0.794333
-9.216077,110.187503,25.072385,33.751880,0.780860
-9.216077,111.312503,25.169595,33.697900,0.769513
-9.216077,112.437503,25.208070,33.653735,0.760507
-9.216077,113.562503,25.239059,33.608223,0.751260
-9.216077,114.687503,25.272859,33.554070,0.739506
-9.216077,115.812503,25.328405,33.508426,0.730134
-9.216077,116.937503,25.550879,33.483402,0.724782
-9.216077,118.062503,25.752327,33.321374,0.681555
-9.216077,119.187503,25.872696,33.299176,0.680712
-9.216077,120.312503,26.049790,33.233831,0.664375
-9.216077,121.437503,26.111727,33.168100,0.645174
-9.216077,122.562503,26.167995,33.159694,0.641523
-9.216077,127.062504,26.139202,32.831596,0.547420
-9.216077,128.187504,26.020424,32.975578,0.582633
-9.216077,129.312504,25.882799,32.813422,0.538179
-9.216077,130.437504,25.745137,32.630068,0.491831
-9.216077,131.562504,25.552568,32.497595,0.458458
-9.216077,132.687504,25.368078,32.459941,0.450627
-9.216077,143.937504,24.460717,33.709026,0.890491
-9.216077,145.062504,24.456439,33.614483,0.866338
-9.216077,146.187504,24.437133,33.633459,0.872683
-8.948945,91.062503,24.942049,34.097019,0.864425
-8.948945,92.187503,24.931305,34.088250,0.860069
-8.948945,93.312503,24.918947,34.079955,0.856193
-8.948945,94.437503,24.907637,34.075015,0.853314
-8.948945,95.562503,24.892630,34.071649,0.851297
-8.948945,96.687503,24.869069,34.070172,0.849855
-8.948945,97.812503,24.855155,34.069991,0.849409
-8.948945,98.937503,24.839397,34.071982,0.850071
-8.948945,100.062503,24.827564,34.075697,0.852030
-8.948945,101.187503,24.812134,34.079217,0.854274
-8.948945,102.312503,24.790546,34.078054,0.855526
-8.948945,103.437503,24.765840,34.069757,0.854671
-8.948945,104.562503,24.740875,34.048504,0.850544
-8.948945,105.687503,24.731119,34.012906,0.842512
-8.948945,106.812503,24.750508,33.958921,0.829567
-8.948945,107.937503,24.822951,33.898569,0.815711
-8.948945,109.062503,24.910118,33.835999,0.801855
-8.948945,110.187503,25.023885,33.766305,0.786178
-8.948945,111.312503,25.148677,33.703534,0.772598
-8.948945,112.437503,25.199112,33.659040,0.763594
-8.948945,113.562503,25.233459,33.613048,0.754215
-8.948945,114.687503,25.258724,33.550577,0.740233
-8.948945,115.812503,25.308578,33.491291,0.727512
-8.948945,116.937503,25.320541,33.526767,0.737233
-8.948945,118.062503,25.740764,33.324619,0.683753
-8.948945,119.187503,25.874980,33.299278,0.681545
-8.948945,120.312503,25.996808,33.242316,0.667350
-8.948945,121.437503,26.110854,33.177219,0.648638
-8.948945,122.562503,26.214783,33.176738,0.645533
-8.948945,123.687503,26.100961,33.326999,0.681602
-8.948945,124.812503,26.029969,33.373874,0.695388
-8.948945,128.187504,26.011172,33.050078,0.602229
-8.948945,129.312504,25.878052,32.864106,0.551334
-8.948945,130.437504,25.755800,32.638704,0.493480
-8.948945,131.562504,25.559887,32.488884,0.455196
-8.948945,132.687504,25.347265,32.442891,0.445185
-8.948945,145.062504,24.510139,33.576156,0.853581
-8.948945,146.187504,24.479174,33.603006,0.863068
-8.681812,91.062503,25.003393,34.108314,0.869705
-8.681812,92.187503,24.988973,34.101063,0.865762
-8.681812,93.312503,24.972415,34.094586,0.862410
-8.681812,94.437503,24.957098,34.091651,0.860178
-8.681812,95.562503,24.936240,34.090233,0.858808
-8.681812,96.687503,24.905974,34.090555,0.857818
-8.681812,97.812503,24.885141,34.092442,0.857857
-8.681812,98.937503,24.861665,34.097088,0.859394
-8.681812,100.062503,24.845043,34.103840,0.862019
-8.681812,101.187503,24.826281,34.111064,0.865374
-8.681812,102.312503,24.801017,34.113703,0.867673
-8.681812,103.437503,24.767655,34.107465,0.867603
-8.681812,104.562503,24.730976,34.083138,0.862706
-8.681812,105.687503,24.706275,34.048525,0.854627
-8.681812,106.812503,24.712985,33.987832,0.839331
-8.681812,107.937503,24.776018,33.927444,0.825137
-8.681812,109.062503,24.853400,33.861401,0.809899
-8.681812,110.187503,24.970803,33.784155,0.792261
-8.681812,111.312503,25.128079,33.711841,0.776221
-8.681812,112.437503,25.208040,33.666932,0.767224
-8.681812,113.562503,25.260352,33.621393,0.757911
-8.681812,114.687503,25.267181,33.549068,0.741432
-8.681812,115.812503,25.316119,33.474421,0.724144
-8.681812,116.937503,25.242730,33.541108,0.741626
-8.681812,122.562503,26.235470,33.183034,0.645809
-8.681812,123.687503,26.077490,33.334977,0.684971
-8.681812,124.812503,26.001495,33.377649,0.694241
-8.681812,128.187504,25.997004,33.103027,0.616114
-8.681812,129.312504,25.863555,32.914160,0.564657
-8.681812,130.437504,25.744581,32.672662,0.501278
-8.681812,131.562504,25.531871,32.502236,0.457494
-8.681812,132.687504,25.389825,32.416051,0.436432
-8.681812,145.062504,24.557205,33.558572,0.848577
-8.681812,146.187504,24.519649,33.584640,0.855762
-8.414680,91.062503,25.062817,34.120033,0.875360
-8.414680,92.187503,25.044565,34.114461,0.871820
-8.414680,93.312503,25.024414,34.110010,0.869079
-8.414680,94.437503,25.005670,34.109227,0.867473
-8.414680,95.562503,24.980032,34.109800,0.866813
-8.414680,96.687503,24.943939,34.112048,0.866476
-8.414680,97.812503,24.917033,34.115983,0.867068
-8.414680,98.937503,24.888027,34.123164,0.869222
-8.414680,100.062503,24.867654,34.132551,0.872711
-8.414680,101.187503,24.845117,34.142658,0.876882
-8.414680,102.312503,24.817478,34.147946,0.880058
-8.414680,103.437503,24.777020,34.142649,0.880464
-8.414680,104.562503,24.727718,34.116688,0.875216
-8.414680,105.687503,24.687021,34.080964,0.866253
-8.414680,106.812503,24.682369,34.016073,0.849133
-8.414680,107.937503,24.739153,33.955187,0.834265
-8.414680,109.062503,24.803937,33.888563,0.818671
-8.414680,110.187503,24.905943,33.804880,0.798878
-8.414680,111.312503,25.110511,33.718497,0.779257
-8.414680,112.437503,25.226129,33.671656,0.770121
-8.414680,113.562503,25.307018,33.627841,0.761294
-8.414680,115.812503,25.338482,33.460478,0.720335
-8.414680,116.937503,25.393119,33.511157,0.733891
-8.414680,123.687503,25.963233,33.367618,0.692582
-8.414680,124.812503,25.921215,33.388695,0.698931
-8.414680,128.187504,25.980199,33.147723,0.628208
-8.414680,129.312504,25.844579,32.957925,0.576102
-8.414680,130.437504,25.716181,32.720154,0.512731
-8.414680,131.562504,25.509929,32.526393,0.462387
-8.414680,132.687504,25.401154,32.422791,0.436770
-8.147548,91.062503,25.118923,34.131568,0.881101
-8.147548,92.187503,25.096623,34.127727,0.878192
-8.147548,93.312503,25.073193,34.125338,0.875930
-8.147548,94.437503,25.050869,34.126720,0.875067
-8.147548,95.562503,25.021418,34.129248,0.874926
-8.147548,96.687503,24.980723,34.133465,0.875245
-8.147548,97.812503,24.948591,34.139372,0.876455
-8.147548,98.937503,24.916729,34.148849,0.879230
-8.147548,100.062503,24.893001,34.160285,0.883391
-8.147548,101.187503,24.865350,34.172155,0.888010
-8.147548,102.312503,24.836263,34.178229,0.891561
-8.147548,103.437503,24.791365,34.171751,0.891815
-8.147548,104.562503,24.727774,34.143962,0.886066
-8.147548,105.687503,24.671559,34.106307,0.876299
-8.147548,106.812503,24.657462,34.040321,0.857927
-8.147548,107.937503,24.718752,33.977300,0.841919
-8.147548,109.062503,24.766106,33.914583,0.826975
-8.147548,110.187503,24.877244,33.822105,0.804637
-8.147548,115.812503,25.401362,33.447191,0.718300
-8.147548,116.937503,25.790554,33.422127,0.709770
-8.147548,118.062503,25.716417,33.538561,0.742181
-8.147548,119.187503,25.927895,33.514310,0.735561
-8.147548,120.312503,25.955894,33.516701,0.737614
-8.147548,121.437503,25.969112,33.507699,0.735544
-8.147548,122.562503,25.890599,33.489628,0.730397
-8.147548,123.687503,25.895326,33.401325,0.703050
-8.147548,124.812503,25.940668,33.389851,0.698481
-8.147548,125.937504,26.002876,33.382013,0.694599
-8.147548,127.062504,26.023064,33.341126,0.682162
-8.147548,128.187504,25.958543,33.190030,0.639660
-8.147548,129.312504,25.820394,33.001946,0.587803
-8.147548,130.437504,25.668741,32.774279,0.526130
-8.147548,131.562504,25.497519,32.559771,0.469587
-8.147548,132.687504,25.387692,32.453431,0.443230
-8.147548,148.437504,24.711704,33.419595,0.834225
-8.147548,149.562504,24.818602,33.556023,0.875917
-7.880415,91.062503,25.170233,34.142349,0.886923
-7.880415,92.187503,25.143938,34.140162,0.884405
-7.880415,93.312503,25.117449,34.139752,0.882934
-7.880415,94.437503,25.091480,34.143177,0.882675
-7.880415,95.562503,25.059158,34.147555,0.883198
-7.880415,96.687503,25.014938,34.153687,0.884062
-7.880415,97.812503,24.978508,34.161398,0.885932
-7.880415,98.937503,24.945556,34.172768,0.889192
-7.880415,100.062503,24.919004,34.185546,0.893651
-7.880415,101.187503,24.886613,34.197631,0.898519
-7.880415,102.312503,24.856794,34.202125,0.901567
-7.880415,103.437503,24.809088,34.191333,0.900838
-7.880415,104.562503,24.730852,34.161849,0.894538
-7.880415,105.687503,24.658973,34.126576,0.884838
-7.880415,106.812503,24.623226,34.059706,0.865042
-7.880415,107.937503,24.717178,33.989399,0.846301
-7.880415,109.062503,24.743994,33.936969,0.834059
-7.880415,114.687503,25.705255,33.471444,0.733233
-7.880415,115.812503,25.538476,33.422221,0.712416
-7.880415,116.937503,25.861224,33.386348,0.700366
-7.880415,118.062503,25.817649,33.494671,0.730317
-7.880415,119.187503,25.917393,33.510232,0.734852
-7.880415,120.312503,25.941644,33.515021,0.737276
-7.880415,121.437503,25.947182,33.508354,0.736205
-7.880415,122.562503,25.933604,33.484026,0.728735
-7.880415,123.687503,25.954044,33.411328,0.705879
-7.880415,124.812503,25.975940,33.389446,0.698202
-7.880415,125.937504,25.998983,33.383771,0.695720
-7.880415,127.062504,26.005244,33.348548,0.684504
-7.880415,128.187504,25.953120,33.215392,0.646830
-7.880415,129.312504,25.786893,33.044944,0.599381
-7.880415,130.437504,25.638080,32.830227,0.540325
-7.880415,131.562504,25.471810,32.613806,0.482210
-7.880415,132.687504,25.383002,32.485713,0.449798
-7.880415,148.437504,24.698245,33.414344,0.831773
-7.880415,149.562504,24.828026,33.553889,0.874327
-7.613283,91.062503,25.213996,34.151618,0.892437
-7.613283,92.187503,25.184226,34.150942,0.890444
-7.613283,93.312503,25.155041,34.152393,0.889589
-7.613283,94.437503,25.125535,34.157674,0.889968
-7.613283,95.562503,25.090857,34.163759,0.891058
-7.613283,96.687503,25.044214,34.171655,0.892447
-7.613283,97.812503,25.004602,34.180893,0.894767
-7.613283,98.937503,24.971726,34.193639,0.898484
-7.613283,100.062503,24.943313,34.206889,0.903126
-7.613283,101.187503,24.907323,34.217427,0.907395
-7.613283,102.312503,24.875664,34.217582,0.909145
-7.613283,103.437503,24.825617,34.200359,0.906802
-7.613283,104.562503,24.732988,34.168076,0.899654
-7.613283,105.687503,24.645650,34.142026,0.892096
-7.613283,106.812503,24.605382,34.071013,0.869414
-7.613283,114.687503,25.681328,33.472474,0.733662
-7.613283,115.812503,25.566330,33.405208,0.708463
-7.613283,116.937503,25.898730,33.347519,0.689850
-7.613283,118.062503,25.797605,33.467464,0.722572
-7.613283,119.187503,25.903082,33.503030,0.732607
-7.613283,120.312503,25.923892,33.510007,0.736047
-7.613283,121.437503,25.914894,33.506370,0.735589
-7.613283,122.562503,25.931689,33.479244,0.727543
-7.613283,123.687503,25.957696,33.419644,0.708177
-7.613283,124.812503,25.980146,33.391536,0.699019
-7.613283,125.937504,25.996181,33.385386,0.696344
-7.613283,127.062504,25.968205,33.355719,0.687019
-7.613283,128.187504,25.913683,33.230119,0.651025
-7.613283,129.312504,25.742835,33.077570,0.608362
-7.613283,130.437504,25.603736,32.891386,0.556022
-7.613283,131.562504,25.429914,32.688952,0.500784
-7.613283,132.687504,25.360747,32.532677,0.459909
-7.613283,148.437504,24.660400,33.404161,0.827987
-7.613283,149.562504,24.833424,33.553962,0.873454
-7.346150,91.062503,25.252328,34.160462,0.898066
-7.346150,92.187503,25.220442,34.161171,0.896521
-7.346150,93.312503,25.189018,34.164346,0.896292
-7.346150,94.437503,25.157001,34.171261,0.897267
-7.346150,95.562503,25.120490,34.178821,0.898705
-7.346150,96.687503,25.072551,34.188191,0.900595
-7.346150,97.812503,25.031110,34.198527,0.903195
-7.346150,98.937503,24.997979,34.211843,0.907061
-7.346150,100.062503,24.969104,34.224307,0.911435
-7.346150,101.187503,24.931078,34.231513,0.914510
-7.346150,102.312503,24.895864,34.225581,0.914469
-7.346150,103.437503,24.839395,34.197856,0.909422
-7.346150,104.562503,24.734289,34.170393,0.903622
-7.346150,105.687503,24.657640,34.151921,0.898398
-7.346150,114.687503,25.676509,33.473627,0.734366
-7.346150,115.812503,25.546660,33.398001,0.706787
-7.346150,116.937503,25.949379,33.305194,0.678556
-7.346150,118.062503,25.754679,33.453956,0.717975
-7.346150,119.187503,25.884578,33.496202,0.730158
-7.346150,120.312503,25.911948,33.501567,0.733088
-7.346150,121.437503,25.850626,33.504906,0.735512
-7.346150,122.562503,25.922349,33.471154,0.724694
-7.346150,123.687503,25.953654,33.422320,0.708859
-7.346150,124.812503,25.983331,33.393505,0.699231
-7.346150,125.937504,25.991250,33.386670,0.696919
-7.346150,127.062504,25.957861,33.354643,0.686857
-7.346150,128.187504,25.866161,33.240101,0.654144
-7.346150,129.312504,25.698141,33.105013,0.615459
-7.346150,130.437504,25.578286,32.949261,0.570812
-7.346150,131.562504,25.379950,32.777441,0.522762
-7.346150,132.687504,25.339069,32.585593,0.471286
-7.346150,133.812504,25.552229,32.114006,0.337998
-7.346150,147.312504,24.395979,33.239600,0.777982
-7.346150,148.437504,24.611419,33.391057,0.823282
-7.346150,149.562504,24.838398,33.556107,0.873099
-7.079018,91.062503,25.292309,34.171818,0.904513
-7.079018,92.187503,25.259543,34.173711,0.903413
-7.079018,93.312503,25.226195,34.178264,0.903668
-7.079018,94.437503,25.192863,34.186462,0.905039
-7.079018,95.562503,25.154898,34.195024,0.906747
-7.079018,96.687503,25.106577,34.205349,0.908936
-7.079018,97.812503,25.064499,34.216052,0.911622
-7.079018,98.937503,25.030185,34.228679,0.915242
-7.079018,100.062503,25.001405,34.238646,0.918610
-7.079018,101.187503,24.962190,34.240582,0.920084
-7.079018,102.312503,24.921654,34.227184,0.917926
-7.079018,103.437503,24.853848,34.195146,0.911633
-7.079018,104.562503,24.742519,34.170250,0.906508
-7.079018,105.687503,24.697167,34.155570,0.902693
-7.079018,116.937503,26.029228,33.258472,0.665182
-7.079018,118.062503,25.717515,33.447093,0.715656
-7.079018,119.187503,25.851082,33.491873,0.727584
-7.079018,120.312503,25.893060,33.494269,0.730491
-7.079018,121.437503,25.878945,33.490520,0.730219
-7.079018,122.562503,25.911230,33.461838,0.721474
-7.079018,123.687503,25.948608,33.420366,0.707525
-7.079018,124.812503,25.982910,33.393340,0.699030
-7.079018,125.937504,25.980998,33.385391,0.696310
-7.079018,127.062504,25.927998,33.350714,0.685905
-7.079018,128.187504,25.818927,33.250124,0.656535
-7.079018,129.312504,25.659927,33.135563,0.623306
-7.079018,130.437504,25.554387,33.010097,0.586058
